episodeId,amountMinor,failureCategory,paymentMethod,subscriptionStatus,failureCount,consecutiveFailureCount,subscriptionAgeDays,previousRecoveryRate,previousFailedPayments,previousNudges,nativeRetryPossible,downtimeActive,diagnosisConfidence,candidateAction,downtimeSeverity,caseAgeHours,recoveredWithin7Days
episode_04214,29900,BANK_OR_NETWORK,card,pending,3,3,25,1.0,2,0,True,True,HIGH,SEND_NUDGE,low,33.296,1
episode_04215,69900,PAYMENT_METHOD_INVALID,upi,pending,1,1,59,0.5,2,2,True,False,HIGH,SEND_NUDGE,none,19.471,1
episode_04216,29900,TEMPORARY_FUNDS,netbanking,pending,3,1,49,0.0,1,2,True,False,HIGH,WAIT_NATIVE_RETRY,none,9.835,1
episode_04217,149900,TEMPORARY_FUNDS,card,pending,2,1,372,0.0,1,0,True,False,HIGH,SEND_NUDGE,none,99.12,0
episode_04218,69900,MANDATE_OR_AUTH_INVALID,netbanking,halted,3,2,29,0.5,2,1,False,False,HIGH,WAIT_NATIVE_RETRY,none,26.395,0
episode_04219,149900,CUSTOMER_AUTH_FAILURE,upi,pending,1,1,20,0.6,5,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,7.494,0
episode_04220,29900,UNKNOWN,card,pending,1,1,457,0.5,2,2,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,56.271,0
episode_04221,29900,TEMPORARY_FUNDS,card,pending,1,2,171,0.0,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,23.496,0
episode_04222,29900,MANDATE_OR_AUTH_INVALID,card,pending,2,1,296,0.5,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,17.876,0
episode_04223,149900,UNKNOWN,card,pending,1,2,144,0.333333,3,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,17.331,0
episode_04224,69900,PAYMENT_METHOD_INVALID,emandate,pending,1,1,671,0.0,0,2,True,False,MEDIUM,SEND_NUDGE,none,6.04,0
episode_04225,69900,BANK_OR_NETWORK,upi,halted,3,2,267,0.333333,3,0,False,False,MEDIUM,WAIT_NATIVE_RETRY,none,18.021,0
episode_04226,69900,BANK_OR_NETWORK,emandate,pending,2,1,390,0.333333,3,2,True,True,LOW,REQUEST_CARD_UPDATE,low,34.204,0
episode_04227,149900,MANDATE_OR_AUTH_INVALID,card,pending,2,2,278,0.0,2,1,True,False,HIGH,SEND_NUDGE,none,5.227,0
episode_04228,69900,CUSTOMER_AUTH_FAILURE,card,halted,1,2,240,1.0,2,0,False,False,HIGH,STOP_AND_ESCALATE,none,35.371,0
episode_04229,149900,PAYMENT_METHOD_INVALID,upi,pending,1,2,39,0.333333,3,2,True,False,HIGH,WAIT_NATIVE_RETRY,none,30.933,1
episode_04230,149900,BANK_OR_NETWORK,unknown,pending,3,2,114,0.5,2,1,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,5.309,0
episode_04231,149900,CUSTOMER_AUTH_FAILURE,card,pending,1,1,117,1.0,1,0,True,False,LOW,REQUEST_CARD_UPDATE,none,15.027,1
episode_04232,29900,CUSTOMER_AUTH_FAILURE,card,pending,1,2,262,0.333333,3,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,24.833,0
episode_04233,149900,UNKNOWN,card,halted,2,3,195,0.666667,3,3,False,False,HIGH,REQUEST_CARD_UPDATE,none,65.338,0
episode_04234,69900,TEMPORARY_FUNDS,upi,halted,1,3,361,0.0,0,1,False,False,LOW,SEND_NUDGE,none,31.824,1
episode_04235,29900,CUSTOMER_AUTH_FAILURE,card,pending,2,1,436,0.333333,3,2,True,False,MEDIUM,SEND_NUDGE,none,31.128,0
episode_04236,29900,UNKNOWN,emandate,halted,2,2,217,1.0,2,1,False,True,LOW,STOP_AND_ESCALATE,medium,42.04,0
episode_04237,69900,BANK_OR_NETWORK,card,pending,1,2,177,0.333333,3,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,63.792,1
episode_04238,29900,TEMPORARY_FUNDS,upi,pending,1,1,117,0.0,3,2,True,False,LOW,SEND_NUDGE,none,85.353,1
episode_04239,69900,TEMPORARY_FUNDS,card,pending,4,1,553,0.333333,3,0,True,False,HIGH,STOP_AND_ESCALATE,none,15.411,0
episode_04240,149900,MANDATE_OR_AUTH_INVALID,card,halted,2,1,289,0.5,2,0,False,False,MEDIUM,WAIT_NATIVE_RETRY,none,11.611,0
episode_04241,69900,BANK_OR_NETWORK,card,halted,1,1,239,1.0,1,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,4.169,0
episode_04242,69900,BANK_OR_NETWORK,netbanking,pending,2,2,236,0.0,3,0,True,False,HIGH,STOP_AND_ESCALATE,none,2.09,0
episode_04243,69900,PAYMENT_METHOD_INVALID,upi,pending,3,1,114,0.5,2,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,19.162,1
episode_04244,69900,BANK_OR_NETWORK,unknown,pending,1,3,363,1.0,4,0,True,True,LOW,WAIT_NATIVE_RETRY,high,16.563,1
episode_04245,69900,UNKNOWN,card,pending,1,1,214,0.0,3,0,True,False,LOW,SEND_NUDGE,none,30.815,0
episode_04246,29900,CUSTOMER_AUTH_FAILURE,card,halted,2,2,91,0.0,1,0,False,False,MEDIUM,REQUEST_CARD_UPDATE,none,35.749,0
episode_04247,69900,TEMPORARY_FUNDS,card,pending,3,3,15,0.4,5,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,4.242,1
episode_04248,149900,TEMPORARY_FUNDS,card,halted,1,1,164,0.333333,3,2,False,False,MEDIUM,SEND_NUDGE,none,26.965,0
episode_04249,149900,MANDATE_OR_AUTH_INVALID,emandate,pending,2,2,100,1.0,1,2,True,False,HIGH,REQUEST_CARD_UPDATE,none,19.289,1
episode_04250,29900,PAYMENT_METHOD_INVALID,card,pending,2,2,103,0.75,4,3,True,False,HIGH,WAIT_NATIVE_RETRY,none,9.554,0
episode_04251,149900,TEMPORARY_FUNDS,emandate,pending,1,5,204,0.333333,3,2,True,False,HIGH,SEND_NUDGE,none,15.572,1
episode_04252,69900,TEMPORARY_FUNDS,card,halted,1,1,62,0.0,0,1,False,False,HIGH,STOP_AND_ESCALATE,none,49.248,0
episode_04253,29900,TEMPORARY_FUNDS,card,pending,3,1,45,1.0,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,40.478,1
episode_04254,69900,CUSTOMER_AUTH_FAILURE,upi,pending,2,1,138,0.0,1,0,True,True,HIGH,WAIT_NATIVE_RETRY,high,25.801,0
episode_04255,29900,MANDATE_OR_AUTH_INVALID,card,pending,2,1,89,0.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,20.863,0
episode_04256,69900,TEMPORARY_FUNDS,card,halted,1,1,63,0.0,1,1,False,True,HIGH,SEND_NUDGE,medium,19.824,1
episode_04257,69900,PAYMENT_METHOD_INVALID,card,pending,2,2,43,0.0,1,1,True,False,HIGH,SEND_NUDGE,none,38.168,0
episode_04258,29900,TEMPORARY_FUNDS,card,pending,2,1,78,0.25,4,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,11.351,1
episode_04259,29900,MANDATE_OR_AUTH_INVALID,card,pending,2,1,295,0.0,3,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,50.33,0
episode_04260,69900,PAYMENT_METHOD_INVALID,upi,halted,4,2,249,0.0,3,0,False,True,HIGH,STOP_AND_ESCALATE,medium,15.861,0
episode_04261,149900,BANK_OR_NETWORK,card,halted,1,2,137,1.0,1,1,False,False,MEDIUM,REQUEST_CARD_UPDATE,none,75.054,1
episode_04262,69900,PAYMENT_METHOD_INVALID,card,pending,3,2,186,0.5,2,2,True,False,HIGH,SEND_NUDGE,none,48.452,0
episode_04263,29900,MANDATE_OR_AUTH_INVALID,netbanking,pending,2,2,121,1.0,1,1,True,False,HIGH,SEND_NUDGE,none,36.335,0
episode_04264,69900,TEMPORARY_FUNDS,card,pending,1,1,201,0.0,2,1,True,False,LOW,REQUEST_CARD_UPDATE,none,30.309,1
episode_04265,69900,MANDATE_OR_AUTH_INVALID,upi,halted,3,3,173,0.25,4,1,False,False,HIGH,WAIT_NATIVE_RETRY,none,10.119,0
episode_04266,149900,TEMPORARY_FUNDS,card,pending,3,2,96,0.5,2,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,5.593,1
episode_04267,69900,PAYMENT_METHOD_INVALID,card,halted,2,4,280,0.0,2,1,False,True,HIGH,SEND_NUDGE,high,51.867,0
episode_04268,149900,PAYMENT_METHOD_INVALID,card,pending,1,2,294,0.5,4,0,True,False,HIGH,SEND_NUDGE,none,61.314,1
episode_04269,29900,CUSTOMER_AUTH_FAILURE,upi,halted,2,1,84,0.0,1,0,False,False,HIGH,STOP_AND_ESCALATE,none,27.735,0
episode_04270,29900,BANK_OR_NETWORK,card,pending,1,3,158,0.0,1,1,True,False,MEDIUM,SEND_NUDGE,none,1.842,1
episode_04271,149900,MANDATE_OR_AUTH_INVALID,upi,pending,3,1,333,1.0,1,0,True,False,HIGH,STOP_AND_ESCALATE,none,31.81,0
episode_04272,149900,BANK_OR_NETWORK,card,pending,2,1,561,0.0,3,2,True,True,HIGH,REQUEST_CARD_UPDATE,medium,21.939,0
episode_04273,29900,PAYMENT_METHOD_INVALID,card,pending,1,1,388,0.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,27.498,0
episode_04274,69900,CUSTOMER_AUTH_FAILURE,unknown,halted,3,3,357,0.0,1,0,False,False,MEDIUM,STOP_AND_ESCALATE,none,8.941,0
episode_04275,29900,TEMPORARY_FUNDS,netbanking,halted,2,2,94,0.0,0,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,34.261,0
episode_04276,149900,BANK_OR_NETWORK,emandate,pending,2,1,67,0.0,1,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,168.0,1
episode_04277,29900,CUSTOMER_AUTH_FAILURE,upi,pending,5,2,80,0.0,1,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,33.884,1
episode_04278,29900,TEMPORARY_FUNDS,card,pending,1,2,229,1.0,2,2,True,True,MEDIUM,SEND_NUDGE,medium,56.001,1
episode_04279,149900,PAYMENT_METHOD_INVALID,netbanking,pending,1,2,427,0.0,1,0,True,False,MEDIUM,SEND_NUDGE,none,46.697,0
episode_04280,149900,PAYMENT_METHOD_INVALID,upi,halted,3,2,57,0.0,1,2,False,True,HIGH,SEND_NUDGE,high,25.0,0
episode_04281,29900,TEMPORARY_FUNDS,upi,pending,1,2,31,0.5,4,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,13.419,0
episode_04282,29900,BANK_OR_NETWORK,emandate,halted,1,3,97,0.0,4,0,False,False,HIGH,STOP_AND_ESCALATE,none,20.322,1
episode_04283,69900,BANK_OR_NETWORK,card,halted,1,1,209,0.0,3,0,False,False,HIGH,SEND_NUDGE,none,58.966,1
episode_04284,69900,TEMPORARY_FUNDS,unknown,pending,2,1,453,0.5,2,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,17.178,0
episode_04285,29900,BANK_OR_NETWORK,emandate,pending,2,2,215,0.5,2,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,35.921,0
episode_04286,29900,CUSTOMER_AUTH_FAILURE,upi,pending,4,2,124,1.0,2,0,True,False,MEDIUM,SEND_NUDGE,none,22.893,0
episode_04287,149900,TEMPORARY_FUNDS,upi,pending,2,1,36,0.5,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,33.941,1
episode_04288,29900,PAYMENT_METHOD_INVALID,card,pending,2,1,28,0.333333,3,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,16.994,1
episode_04289,29900,TEMPORARY_FUNDS,card,pending,3,1,53,1.0,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,19.136,1
episode_04290,149900,TEMPORARY_FUNDS,upi,pending,1,1,363,0.0,0,0,True,False,HIGH,STOP_AND_ESCALATE,none,32.547,0
episode_04291,69900,MANDATE_OR_AUTH_INVALID,card,halted,2,2,342,0.0,1,1,False,True,HIGH,WAIT_NATIVE_RETRY,medium,25.815,0
episode_04292,29900,UNKNOWN,card,pending,2,1,375,0.0,0,2,True,False,HIGH,SEND_NUDGE,none,11.257,0
episode_04293,149900,TEMPORARY_FUNDS,upi,pending,1,2,269,0.0,2,3,True,False,HIGH,REQUEST_CARD_UPDATE,none,18.803,0
episode_04294,29900,BANK_OR_NETWORK,emandate,pending,1,2,26,1.0,1,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,55.517,1
episode_04295,29900,CUSTOMER_AUTH_FAILURE,upi,pending,4,3,124,0.0,1,0,True,False,MEDIUM,SEND_NUDGE,none,29.046,0
episode_04296,29900,CUSTOMER_AUTH_FAILURE,card,pending,1,1,94,0.666667,3,0,True,False,MEDIUM,SEND_NUDGE,none,5.544,1
episode_04297,149900,TEMPORARY_FUNDS,card,halted,5,3,135,0.0,1,3,False,True,HIGH,SEND_NUDGE,medium,49.461,0
episode_04298,69900,TEMPORARY_FUNDS,card,pending,1,1,122,0.0,2,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,20.865,0
episode_04299,29900,MANDATE_OR_AUTH_INVALID,upi,pending,2,2,251,0.0,0,2,True,False,HIGH,STOP_AND_ESCALATE,none,28.106,0
episode_04300,69900,UNKNOWN,card,pending,2,2,129,0.0,0,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,35.559,0
episode_04301,29900,MANDATE_OR_AUTH_INVALID,card,pending,1,3,4,0.0,1,1,True,False,HIGH,SEND_NUDGE,none,31.957,0
episode_04302,29900,UNKNOWN,card,pending,2,1,381,0.0,4,1,True,False,LOW,REQUEST_CARD_UPDATE,none,8.536,1
episode_04303,29900,MANDATE_OR_AUTH_INVALID,unknown,pending,4,2,302,0.0,1,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,113.06,1
episode_04304,29900,PAYMENT_METHOD_INVALID,upi,halted,2,1,140,0.0,1,0,False,True,MEDIUM,SEND_NUDGE,medium,6.994,0
episode_04305,29900,CUSTOMER_AUTH_FAILURE,card,pending,1,1,15,0.0,1,3,True,False,HIGH,REQUEST_CARD_UPDATE,none,30.096,0
episode_04306,29900,PAYMENT_METHOD_INVALID,netbanking,pending,2,1,109,0.333333,3,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,28.673,0
episode_04307,29900,MANDATE_OR_AUTH_INVALID,card,pending,2,3,123,0.5,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,3.847,0
episode_04308,69900,PAYMENT_METHOD_INVALID,card,pending,2,1,184,0.0,2,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,44.503,0
episode_04309,69900,CUSTOMER_AUTH_FAILURE,upi,pending,1,2,356,0.0,1,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,30.962,1
episode_04310,29900,TEMPORARY_FUNDS,card,pending,1,1,139,0.5,2,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,83.235,1
episode_04311,29900,BANK_OR_NETWORK,card,pending,1,1,247,0.333333,3,1,True,True,HIGH,REQUEST_CARD_UPDATE,medium,31.713,0
episode_04312,69900,TEMPORARY_FUNDS,unknown,halted,1,2,137,0.666667,3,0,False,False,LOW,REQUEST_CARD_UPDATE,none,69.536,1
episode_04313,29900,MANDATE_OR_AUTH_INVALID,upi,halted,2,2,261,0.0,1,1,False,False,MEDIUM,REQUEST_CARD_UPDATE,none,51.014,0
episode_04314,69900,UNKNOWN,emandate,halted,2,1,160,1.0,1,0,False,False,LOW,WAIT_NATIVE_RETRY,none,1.586,0
episode_04315,29900,BANK_OR_NETWORK,card,pending,6,2,233,1.0,1,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,7.158,0
episode_04316,29900,MANDATE_OR_AUTH_INVALID,upi,halted,2,1,220,0.5,2,1,False,False,HIGH,WAIT_NATIVE_RETRY,none,19.826,0
episode_04317,29900,TEMPORARY_FUNDS,unknown,halted,5,3,76,0.0,5,1,False,False,HIGH,REQUEST_CARD_UPDATE,none,32.913,0
episode_04318,69900,TEMPORARY_FUNDS,card,pending,3,1,51,0.0,2,1,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,8.808,0
episode_04319,69900,PAYMENT_METHOD_INVALID,emandate,halted,2,2,333,0.333333,3,0,False,False,HIGH,SEND_NUDGE,none,122.638,1
episode_04320,29900,TEMPORARY_FUNDS,card,pending,2,1,418,0.5,2,1,True,False,MEDIUM,SEND_NUDGE,none,51.856,0
episode_04321,29900,BANK_OR_NETWORK,card,pending,3,1,293,0.666667,3,1,True,True,MEDIUM,REQUEST_CARD_UPDATE,low,24.538,0
episode_04322,149900,MANDATE_OR_AUTH_INVALID,emandate,pending,1,1,268,1.0,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,12.342,1
episode_04323,29900,MANDATE_OR_AUTH_INVALID,emandate,halted,1,2,129,1.0,1,2,False,False,HIGH,WAIT_NATIVE_RETRY,none,49.689,0
episode_04324,29900,BANK_OR_NETWORK,upi,halted,2,3,15,0.333333,3,0,False,True,HIGH,WAIT_NATIVE_RETRY,medium,16.762,1
episode_04325,69900,BANK_OR_NETWORK,card,pending,3,2,51,1.0,1,1,True,False,HIGH,SEND_NUDGE,none,5.308,1
episode_04326,29900,TEMPORARY_FUNDS,card,pending,2,1,132,1.0,1,0,True,True,HIGH,WAIT_NATIVE_RETRY,medium,43.77,1
episode_04327,69900,CUSTOMER_AUTH_FAILURE,upi,pending,1,2,320,0.666667,3,0,True,False,HIGH,SEND_NUDGE,none,28.89,0
episode_04328,149900,MANDATE_OR_AUTH_INVALID,emandate,pending,1,1,158,0.5,2,0,True,False,HIGH,STOP_AND_ESCALATE,none,66.961,0
episode_04329,69900,PAYMENT_METHOD_INVALID,card,halted,2,2,135,0.5,2,0,False,False,MEDIUM,STOP_AND_ESCALATE,none,56.991,0
episode_04330,69900,TEMPORARY_FUNDS,card,pending,3,1,302,0.666667,3,2,True,False,HIGH,REQUEST_CARD_UPDATE,none,5.818,0
episode_04331,29900,TEMPORARY_FUNDS,card,pending,4,1,166,1.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,24.931,1
episode_04332,149900,PAYMENT_METHOD_INVALID,upi,pending,2,3,110,1.0,1,1,True,False,HIGH,STOP_AND_ESCALATE,none,30.714,0
episode_04333,149900,CUSTOMER_AUTH_FAILURE,card,halted,2,3,110,0.0,1,0,False,False,HIGH,SEND_NUDGE,none,55.431,1
episode_04334,149900,PAYMENT_METHOD_INVALID,card,pending,6,1,216,0.0,2,1,True,False,HIGH,SEND_NUDGE,none,67.693,0
episode_04335,69900,CUSTOMER_AUTH_FAILURE,card,pending,3,1,317,1.0,1,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,26.501,1
episode_04336,149900,TEMPORARY_FUNDS,card,pending,3,2,87,0.0,1,0,True,False,HIGH,SEND_NUDGE,none,23.23,1
episode_04337,29900,PAYMENT_METHOD_INVALID,emandate,pending,1,2,101,0.333333,3,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,28.532,1
episode_04338,29900,PAYMENT_METHOD_INVALID,netbanking,pending,3,1,170,1.0,1,0,True,True,HIGH,SEND_NUDGE,medium,10.951,1
episode_04339,29900,BANK_OR_NETWORK,card,pending,4,3,34,0.0,2,0,True,False,MEDIUM,SEND_NUDGE,none,41.821,1
episode_04340,69900,MANDATE_OR_AUTH_INVALID,upi,halted,1,2,358,0.25,4,1,False,False,HIGH,SEND_NUDGE,none,34.097,1
episode_04341,149900,BANK_OR_NETWORK,upi,halted,6,2,158,0.0,3,1,False,False,HIGH,STOP_AND_ESCALATE,none,10.7,0
episode_04342,29900,TEMPORARY_FUNDS,card,pending,5,3,66,0.0,3,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,35.766,0
episode_04343,29900,PAYMENT_METHOD_INVALID,upi,halted,2,2,152,0.666667,3,2,False,False,HIGH,REQUEST_CARD_UPDATE,none,36.955,0
episode_04344,29900,UNKNOWN,card,pending,2,2,175,0.5,2,2,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,77.581,1
episode_04345,69900,BANK_OR_NETWORK,emandate,pending,1,1,295,0.0,0,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,11.687,1
episode_04346,149900,CUSTOMER_AUTH_FAILURE,netbanking,pending,2,2,65,1.0,1,1,True,False,MEDIUM,STOP_AND_ESCALATE,none,22.414,0
episode_04347,29900,TEMPORARY_FUNDS,unknown,pending,2,1,451,0.0,0,2,True,False,LOW,REQUEST_CARD_UPDATE,none,10.339,0
episode_04348,69900,PAYMENT_METHOD_INVALID,card,pending,4,2,60,0.0,2,0,True,False,HIGH,SEND_NUDGE,none,15.13,0
episode_04349,29900,TEMPORARY_FUNDS,upi,halted,2,1,165,0.0,1,2,False,False,LOW,SEND_NUDGE,none,17.716,0
episode_04350,149900,BANK_OR_NETWORK,card,halted,2,1,54,0.0,2,0,False,True,MEDIUM,WAIT_NATIVE_RETRY,medium,18.715,1
episode_04351,29900,CUSTOMER_AUTH_FAILURE,netbanking,halted,1,2,107,0.0,0,1,False,True,HIGH,WAIT_NATIVE_RETRY,low,7.777,0
episode_04352,29900,UNKNOWN,upi,pending,2,2,583,0.0,3,0,True,False,MEDIUM,SEND_NUDGE,none,21.473,1
episode_04353,69900,MANDATE_OR_AUTH_INVALID,emandate,halted,4,3,342,0.0,1,0,False,False,MEDIUM,REQUEST_CARD_UPDATE,none,52.321,0
episode_04354,149900,PAYMENT_METHOD_INVALID,card,pending,2,3,336,0.0,2,3,True,False,HIGH,WAIT_NATIVE_RETRY,none,2.023,0
episode_04355,69900,TEMPORARY_FUNDS,emandate,pending,2,2,215,0.0,2,0,True,False,LOW,REQUEST_CARD_UPDATE,none,8.111,0
episode_04356,69900,TEMPORARY_FUNDS,upi,pending,2,3,295,1.0,1,0,True,False,LOW,REQUEST_CARD_UPDATE,none,8.753,1
episode_04357,149900,BANK_OR_NETWORK,card,halted,4,3,194,0.0,4,0,False,False,HIGH,SEND_NUDGE,none,12.455,0
episode_04358,69900,TEMPORARY_FUNDS,card,pending,1,1,212,1.0,1,0,True,False,HIGH,STOP_AND_ESCALATE,none,22.69,0
episode_04359,29900,TEMPORARY_FUNDS,card,halted,2,2,171,1.0,2,1,False,False,HIGH,SEND_NUDGE,none,26.642,1
episode_04360,29900,CUSTOMER_AUTH_FAILURE,emandate,pending,3,3,143,0.0,3,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,30.497,1
episode_04361,29900,UNKNOWN,card,pending,2,1,400,0.333333,3,2,True,False,LOW,WAIT_NATIVE_RETRY,none,5.44,1
episode_04362,69900,BANK_OR_NETWORK,card,pending,5,1,275,0.0,0,0,True,False,HIGH,SEND_NUDGE,none,19.076,1
episode_04363,69900,BANK_OR_NETWORK,upi,pending,2,2,166,0.0,0,0,True,False,MEDIUM,SEND_NUDGE,none,21.325,0
episode_04364,69900,BANK_OR_NETWORK,upi,pending,2,5,232,0.5,4,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,19.397,0
episode_04365,69900,PAYMENT_METHOD_INVALID,card,pending,2,3,301,0.0,0,0,True,False,HIGH,SEND_NUDGE,none,21.009,1
episode_04366,149900,TEMPORARY_FUNDS,card,pending,1,1,152,0.0,2,0,True,False,MEDIUM,SEND_NUDGE,none,65.047,0
episode_04367,29900,BANK_OR_NETWORK,card,pending,1,1,258,0.0,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,102.208,1
episode_04368,29900,TEMPORARY_FUNDS,upi,pending,2,3,207,1.0,1,0,True,False,HIGH,STOP_AND_ESCALATE,none,25.201,0
episode_04369,29900,BANK_OR_NETWORK,emandate,halted,4,1,122,1.0,1,0,False,False,HIGH,STOP_AND_ESCALATE,none,15.047,0
episode_04370,29900,CUSTOMER_AUTH_FAILURE,card,pending,1,1,67,0.0,0,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,4.233,0
episode_04371,69900,UNKNOWN,card,pending,1,1,178,1.0,1,0,True,False,LOW,WAIT_NATIVE_RETRY,none,52.64,1
episode_04372,29900,PAYMENT_METHOD_INVALID,card,pending,2,2,196,0.0,1,1,True,False,MEDIUM,STOP_AND_ESCALATE,none,12.801,0
episode_04373,29900,BANK_OR_NETWORK,netbanking,pending,1,1,256,0.75,4,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,29.973,1
episode_04374,29900,PAYMENT_METHOD_INVALID,emandate,pending,2,1,83,0.0,1,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,6.097,1
episode_04375,29900,CUSTOMER_AUTH_FAILURE,emandate,halted,2,2,66,1.0,1,0,False,False,HIGH,STOP_AND_ESCALATE,none,44.258,0
episode_04376,29900,TEMPORARY_FUNDS,card,pending,1,1,161,0.75,4,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,40.681,1
episode_04377,29900,BANK_OR_NETWORK,card,pending,2,1,415,0.0,0,1,True,False,HIGH,STOP_AND_ESCALATE,none,51.593,0
episode_04378,69900,TEMPORARY_FUNDS,card,pending,2,2,105,0.5,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,13.838,1
episode_04379,69900,UNKNOWN,card,pending,3,2,172,0.25,4,2,True,False,LOW,WAIT_NATIVE_RETRY,none,79.827,0
episode_04380,69900,PAYMENT_METHOD_INVALID,emandate,pending,2,3,94,0.333333,3,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,20.323,0
episode_04381,29900,TEMPORARY_FUNDS,card,pending,2,3,87,0.333333,3,0,True,False,HIGH,SEND_NUDGE,none,21.701,1
episode_04382,149900,BANK_OR_NETWORK,card,pending,1,1,18,0.0,2,1,True,False,HIGH,SEND_NUDGE,none,73.523,1
episode_04383,69900,CUSTOMER_AUTH_FAILURE,card,pending,3,2,175,0.0,2,0,True,False,HIGH,SEND_NUDGE,none,23.119,0
episode_04384,69900,PAYMENT_METHOD_INVALID,card,pending,1,1,16,0.75,4,1,True,False,LOW,WAIT_NATIVE_RETRY,none,30.48,0
episode_04385,29900,PAYMENT_METHOD_INVALID,emandate,halted,1,3,141,0.0,2,0,False,False,LOW,SEND_NUDGE,none,21.079,0
episode_04386,69900,UNKNOWN,emandate,pending,1,3,51,0.0,3,2,True,False,MEDIUM,SEND_NUDGE,none,50.147,0
episode_04387,149900,TEMPORARY_FUNDS,emandate,pending,4,1,32,0.0,1,2,True,False,HIGH,STOP_AND_ESCALATE,none,22.219,0
episode_04388,69900,TEMPORARY_FUNDS,card,pending,2,1,150,0.0,2,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,45.127,1
episode_04389,149900,BANK_OR_NETWORK,netbanking,pending,3,1,237,0.0,0,1,True,True,HIGH,REQUEST_CARD_UPDATE,high,16.296,0
episode_04390,29900,BANK_OR_NETWORK,card,pending,1,1,104,1.0,2,3,True,False,HIGH,SEND_NUDGE,none,39.982,0
episode_04391,69900,BANK_OR_NETWORK,netbanking,halted,1,2,39,0.0,0,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,36.207,0
episode_04392,69900,MANDATE_OR_AUTH_INVALID,upi,pending,4,1,51,0.0,1,0,True,False,HIGH,SEND_NUDGE,none,11.083,0
episode_04393,69900,BANK_OR_NETWORK,card,pending,2,1,244,0.333333,3,2,True,False,HIGH,WAIT_NATIVE_RETRY,none,11.039,1
episode_04394,149900,TEMPORARY_FUNDS,card,pending,2,3,270,0.0,1,0,True,False,LOW,REQUEST_CARD_UPDATE,none,6.61,1
episode_04395,29900,TEMPORARY_FUNDS,upi,pending,4,2,47,0.5,4,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,21.85,0
episode_04396,69900,MANDATE_OR_AUTH_INVALID,card,pending,3,1,263,0.0,1,1,True,False,HIGH,SEND_NUDGE,none,30.753,0
